"MATERIAL","CHAR","CHARVALUE"
"30ATCTO1WW","EPCPU","INTEL CORE I3_6320 3.9GHZ"
"30ATCTO1WW","EPCPU","INTEL CORE I5_6400 2.7GHZ"
"30ATCTO1WW","EPCPU","INTEL CORE I5_6500 3.2GHZ"
"30ATCTO1WW","EPCPU","INTEL CORE I5_6600 3.3GHZ"
"30ATCTO1WW","EPCPU","INTEL CORE I7_6700 3.4GHZ"
"30ATCTO1WW","EPCPU","INTEL PENTIUM G4400 3.3GHZ"
"30ATCTO1WW","EPCPU","INTEL XEON E3_1220V5 3.0GHZ"
"30ATCTO1WW","EPCPU","INTEL XEON E3_1225V5 3.3GHZ"
"30ATCTO1WW","EPCPU","INTEL XEON E3_1230V5 3.4GHZ"
"30ATCTO1WW","EPCPU","INTEL XEON E3_1240V5 3.5GHZ"
"30ATCTO1WW","EPCPU","INTEL XEON E3_1245V5 3.5GHZ"
"30ATCTO1WW","EPCPU","INTEL XEON E3_1270V5 3.6GHZ"
"30ATCTO1WW","EPCPU","INTEL XEON E3_1275V5 3.6GHZ"
"30ATCTO1WW","EPCPU","INTEL XEON E3_1280V5 3.7GHZ"
"30ATCTO1WW","EPCPUTYPE","INTEL CORE I3 PROCESSOR"
"30ATCTO1WW","EPCPUTYPE","INTEL CORE I5 PROCESSOR"
"30ATCTO1WW","EPCPUTYPE","INTEL CORE I7 PROCESSOR"
"30ATCTO1WW","EPCPUTYPE","INTEL PENTIUM PROCESSOR"
"30ATCTO1WW","EPCPUTYPE","INTEL XEON IGFX PROCESSOR"
"30ATCTO1WW","EPCPUTYPE","INTEL XEON NO IGFX PROCESSOR"
"30ATCTO1WW","EPESATAPROT","ESATA PORT"
"30ATCTO1WW","EPESATAPROT","NO ESATA PORT SELECTED"
"30ATCTO1WW","EPETHERNET","BITLAND BN8E88 1 PORT FH"
"30ATCTO1WW","EPETHERNET","I210-T1 SINGLE-PORT GIGABIT ET"
"30ATCTO1WW","EPETHERNET","I350-T2 DUAL-PORT GIGABIT ET"
"30ATCTO1WW","EPETHERNET","I350_T4 QUAD_PORT GIGABIT ET"
"30ATCTO1WW","EPETHERNET","INTEGRATED ETHERNET"
"30ATCTO1WW","EPETHERNET2","BITLAND BN8E88 1 PORT FH"
"30ATCTO1WW","EPETHERNET2","I210_T1 SINGLE_PORT GIGABIT ET"
"30ATCTO1WW","EPETHERNET2","I350-T2 DUAL-PORT GIGABIT ET"
"30ATCTO1WW","EPETHERNET2","I350_T4 QUAD_PORT GIGABIT ET"
"30ATCTO1WW","EPETHERNET2","NO_ETHERNET"
"30ATCTO1WW","EPETHERNETTYPE1","ETHERNET SELECTED"
"30ATCTO1WW","EPETHERNETTYPE1","NO_ETHERNET SELECTED"
"30ATCTO1WW","EPETHERNETTYPE2","ETHERNET SELECTED"
"30ATCTO1WW","EPETHERNETTYPE2","NO_ETHERNET SELECTED"
"30ATCTO1WW","EPFIRST_FLEX_BAY","5.25_FLEX MODULE"
"30ATCTO1WW","EPFIRST_FLEX_BAY","5.25_FRONT HDD ENCLOSURE"
"30ATCTO1WW","EPFIRST_FLEX_BAY","5.25_HDD ENCLOSURE"
"30ATCTO1WW","EPFIRST_FLEX_BAY","EMPTY 5.25_FLEX MODULE"
"30ATCTO1WW","EPFIRST_FLEX_BAY","EMPTY 5.25_HDD ENCLOSURE"
"30ATCTO1WW","EPFIRST_FLEX_BAY","EMPTY FRONT HDD ENCLOSURE"
"30ATCTO1WW","EPFIRST_FLEX_BAY","EMPTY SLIM ODD_HDD KIT TWR"
"30ATCTO1WW","EPFIRST_FLEX_BAY","NONE"
"30ATCTO1WW","EPFIRST_FLEX_BAY","SLIM ODD_HDD ENCLOSURE TWR"
"30ATCTO1WW","EPFLOORSTAND","NO_FLOOR STAND"
"30ATCTO1WW","EPFRONT_IO_1394","FRONT 1394 I_O"
"30ATCTO1WW","EPFRONT_IO_1394","NO_1394 I_O"
"30ATCTO1WW","EPFRONT_IO_ESATA","FRONT ESATA I_O"
"30ATCTO1WW","EPFRONT_IO_ESATA","NO_ESATA I_O"
"30ATCTO1WW","EPGRAPHICCARD1","AMD FP 2270X16_512M_DL_DP"
"30ATCTO1WW","EPGRAPHICCARD1","AMD FP 2270X16_512M_DMS59"
"30ATCTO1WW","EPGRAPHICCARD1","AMD W2100 2G 2DP"
"30ATCTO1WW","EPGRAPHICCARD1","AMD W4100 2G 4MDP"
"30ATCTO1WW","EPGRAPHICCARD1","AMD W5100 4G 4DP"
"30ATCTO1WW","EPGRAPHICCARD1","INTEGRATED VIDEO"
"30ATCTO1WW","EPGRAPHICCARD1","NO_GRAPHIC CARD SELECTED"
"30ATCTO1WW","EPGRAPHICCARD1","NVIDIA K1200 4G 4MDP HP"
"30ATCTO1WW","EPGRAPHICCARD1","NVIDIA K2200 3G 2DP DVI"
"30ATCTO1WW","EPGRAPHICCARD1","NVIDIA K420 2GB DP DVI"
"30ATCTO1WW","EPGRAPHICCARD1","NVIDIA K620 2G DVI DP HP"
"30ATCTO1WW","EPGRAPHICCARD1","NVIDIA M4000 4DP"
"30ATCTO1WW","EPGRAPHICCARD1","NVIDIA NVS310 1GB 2DP"
"30ATCTO1WW","EPGRAPHICCARD1","NVIDIA NVS315 1GB DL_DP HP"
"30ATCTO1WW","EPGRAPHICCARD1","NVIDIA NVS315 1GB DL_DVI HP"
"30ATCTO1WW","EPGRAPHICCARD1","NVIDIA NVS510 2GB MINI 4XDP"
"30ATCTO1WW","EPGRAPHICCARD1","NVIDIA NVS810 4GB 8MDP HP"
"30ATCTO1WW","EPGRAPHICCARD1","NVIDIA_M2000_4G_4DP_HP"
"30ATCTO1WW","EPGRAPHICCARD2","AMD FP 2270X16_512M_DL_DP"
"30ATCTO1WW","EPGRAPHICCARD2","AMD FP 2270X16_512M_DMS59"
"30ATCTO1WW","EPGRAPHICCARD2","AMD W2100 2G 2DP"
"30ATCTO1WW","EPGRAPHICCARD2","AMD W4100 2G 4MDP"
"30ATCTO1WW","EPGRAPHICCARD2","NO_SECOND GRAPHIC CARD"
"30ATCTO1WW","EPGRAPHICCARD2","NVIDIA K1200 4G 4MDP HP"
"30ATCTO1WW","EPGRAPHICCARD2","NVIDIA K2200 3G 2DP DVI"
"30ATCTO1WW","EPGRAPHICCARD2","NVIDIA K420 2GB DP DVI"
"30ATCTO1WW","EPGRAPHICCARD2","NVIDIA K620 2G DVI DP HP"
"30ATCTO1WW","EPGRAPHICCARD2","NVIDIA NVS310 1GB 2DP"
"30ATCTO1WW","EPGRAPHICCARD2","NVIDIA NVS315 1GB DL_DP HP"
"30ATCTO1WW","EPGRAPHICCARD2","NVIDIA NVS315 1GB DL_DVI HP"
"30ATCTO1WW","EPGRAPHICCARD2","NVIDIA NVS510 2GB MINI 4XDP"
"30ATCTO1WW","EPGRAPHICCARD2","NVIDIA_M2000_4G_4DP_HP"
"30ATCTO1WW","EPGRAPHICCARDTYPE","GRAPHICCARD"
"30ATCTO1WW","EPGRAPHICCARDTYPE","INTEGRATED VIDEO CARD"
"30ATCTO1WW","EPGRAPHICCARDTYPE","NONE"
"30ATCTO1WW","EPGRAPHICCARDTYPE2","GRAPHICCARD"
"30ATCTO1WW","EPGRAPHICCARDTYPE2","NONE"
"30ATCTO1WW","EPIEEE1394","NO 1394 ADAPTER SELECTED"
"30ATCTO1WW","EPIEEE1394","PCIE IEEE 1394 FW ADAPTER HP"
"30ATCTO1WW","EPINTERFACE_PACK","CATALANBASQUEGALICIAN LIP"
"30ATCTO1WW","EPINTERFACE_PACK","NONE"
"30ATCTO1WW","EPKYB","FP KYBD EPEAT GOLD 058_CA_FR"
"30ATCTO1WW","EPKYB","FP KYBD EPEAT GOLD 179_TUR"
"30ATCTO1WW","EPKYB","FP KYBD EPEAT GOLD 319_GREEK"
"30ATCTO1WW","EPKYB","FP KYBD EPEAT GOLD 440_TUR"
"30ATCTO1WW","EPKYB","FP KYBD EPEAT GOLD 445_CA_FR"
"30ATCTO1WW","EPKYB","FP KYBD EPEAT GOLD 459_GREEK"
"30ATCTO1WW","EPKYB","FP KYBD EPEAT GOLD ARA_FR"
"30ATCTO1WW","EPKYB","FP KYBD EPEAT GOLD ARABIC"
"30ATCTO1WW","EPKYB","FP KYBD EPEAT GOLD BEL_FR"
"30ATCTO1WW","EPKYB","FP KYBD EPEAT GOLD BEL_UK"
"30ATCTO1WW","EPKYB","FP KYBD EPEAT GOLD BR_POR"
"30ATCTO1WW","EPKYB","FP KYBD EPEAT GOLD BULGARIAN"
"30ATCTO1WW","EPKYB","FP KYBD EPEAT GOLD CZECH"
"30ATCTO1WW","EPKYB","FP KYBD EPEAT GOLD DANISH"
"30ATCTO1WW","EPKYB","FP KYBD EPEAT GOLD DUTCH"
"30ATCTO1WW","EPKYB","FP KYBD EPEAT GOLD FRENCH"
"30ATCTO1WW","EPKYB","FP KYBD EPEAT GOLD GERMAN"
"30ATCTO1WW","EPKYB","FP KYBD EPEAT GOLD HEBREW"
"30ATCTO1WW","EPKYB","FP KYBD EPEAT GOLD HK_TW_TC"
"30ATCTO1WW","EPKYB","FP KYBD EPEAT GOLD HUNGARIAN"
"30ATCTO1WW","EPKYB","FP KYBD EPEAT GOLD ICELAND"
"30ATCTO1WW","EPKYB","FP KYBD EPEAT GOLD ITALIAN"
"30ATCTO1WW","EPKYB","FP KYBD EPEAT GOLD JAPANESE"
"30ATCTO1WW","EPKYB","FP KYBD EPEAT GOLD KOREAN"
"30ATCTO1WW","EPKYB","FP KYBD EPEAT GOLD LA_SP"
"30ATCTO1WW","EPKYB","FP KYBD EPEAT GOLD NORDICS"
"30ATCTO1WW","EPKYB","FP KYBD EPEAT GOLD NORWAY"
"30ATCTO1WW","EPKYB","FP KYBD EPEAT GOLD POLISH"
"30ATCTO1WW","EPKYB","FP KYBD EPEAT GOLD PORT"
"30ATCTO1WW","EPKYB","FP KYBD EPEAT GOLD ROMANIAN"
"30ATCTO1WW","EPKYB","FP KYBD EPEAT GOLD RUSSIAN"
"30ATCTO1WW","EPKYB","FP KYBD EPEAT GOLD SERBIAN"
"30ATCTO1WW","EPKYB","FP KYBD EPEAT GOLD SLOVAK"
"30ATCTO1WW","EPKYB","FP KYBD EPEAT GOLD SLOVENIAN"
"30ATCTO1WW","EPKYB","FP KYBD EPEAT GOLD SPANISH"
"30ATCTO1WW","EPKYB","FP KYBD EPEAT GOLD SWE_FIN"
"30ATCTO1WW","EPKYB","FP KYBD EPEAT GOLD SWISS"
"30ATCTO1WW","EPKYB","FP KYBD EPEAT GOLD THAI"
"30ATCTO1WW","EPKYB","FP KYBD EPEAT GOLD UK_EN"
"30ATCTO1WW","EPKYB","FP KYBD EPEAT GOLD US_EN"
"30ATCTO1WW","EPKYB","FP KYBD EPEAT GOLD US_EU"
"30ATCTO1WW","EPKYB","NO KEYBOARD SELECTED"
"30ATCTO1WW","EPKYB","PS2 KYBD 058_CA_FR"
"30ATCTO1WW","EPKYB","PS2 KYBD 172 SPANISH"
"30ATCTO1WW","EPKYB","PS2 KYBD 179_TUR"
"30ATCTO1WW","EPKYB","PS2 KYBD 319_GREEK"
"30ATCTO1WW","EPKYB","PS2 KYBD 440_TUR"
"30ATCTO1WW","EPKYB","PS2 KYBD 445_CA_FR"
"30ATCTO1WW","EPKYB","PS2 KYBD 459_GREEK"
"30ATCTO1WW","EPKYB","PS2 KYBD ARA_FR"
"30ATCTO1WW","EPKYB","PS2 KYBD ARABIC"
"30ATCTO1WW","EPKYB","PS2 KYBD BEL_FR"
"30ATCTO1WW","EPKYB","PS2 KYBD BEL_UK"
"30ATCTO1WW","EPKYB","PS2 KYBD BR_POR"
"30ATCTO1WW","EPKYB","PS2 KYBD BULGARIAN"
"30ATCTO1WW","EPKYB","PS2 KYBD CHINA_SC"
"30ATCTO1WW","EPKYB","PS2 KYBD CZECH"
"30ATCTO1WW","EPKYB","PS2 KYBD DANISH"
"30ATCTO1WW","EPKYB","PS2 KYBD DUTCH"
"30ATCTO1WW","EPKYB","PS2 KYBD FRENCH"
"30ATCTO1WW","EPKYB","PS2 KYBD GERMAN"
"30ATCTO1WW","EPKYB","PS2 KYBD HEBREW"
"30ATCTO1WW","EPKYB","PS2 KYBD HK_TW_TC"
"30ATCTO1WW","EPKYB","PS2 KYBD HUNGARIAN"
"30ATCTO1WW","EPKYB","PS2 KYBD ICELAND"
"30ATCTO1WW","EPKYB","PS2 KYBD INDIA EN"
"30ATCTO1WW","EPKYB","PS2 KYBD ITALIAN"
"30ATCTO1WW","EPKYB","PS2 KYBD JAPANESE"
"30ATCTO1WW","EPKYB","PS2 KYBD KOREAN"
"30ATCTO1WW","EPKYB","PS2 KYBD LA_SP"
"30ATCTO1WW","EPKYB","PS2 KYBD NORWAY"
"30ATCTO1WW","EPKYB","PS2 KYBD POLISH"
"30ATCTO1WW","EPKYB","PS2 KYBD PORT"
"30ATCTO1WW","EPKYB","PS2 KYBD ROMANIAN"
"30ATCTO1WW","EPKYB","PS2 KYBD RUSSIAN"
"30ATCTO1WW","EPKYB","PS2 KYBD SERBIAN"
"30ATCTO1WW","EPKYB","PS2 KYBD SLOVAK"
"30ATCTO1WW","EPKYB","PS2 KYBD SLOVENIAN"
"30ATCTO1WW","EPKYB","PS2 KYBD SWE_FIN"
"30ATCTO1WW","EPKYB","PS2 KYBD SWISS"
"30ATCTO1WW","EPKYB","PS2 KYBD THAI"
"30ATCTO1WW","EPKYB","PS2 KYBD UK_EN"
"30ATCTO1WW","EPKYB","PS2 KYBD US_EN"
"30ATCTO1WW","EPKYB","PS2 KYBD US_EU"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD 058_CA_FR"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD 179_TUR"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD 253_ARABIC"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD 319_GREEK"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD 440_TUR"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD 445_CA_FR"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD 459_GREEK"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD 470_ARABIC"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD ARA_FR"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD BEL_FR"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD BEL_UK"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD BR_POR"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD BULGARIAN"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD CHINA_SC"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD CZECH"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD DANISH"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD DUTCH"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD ESTONIAN"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD FRENCH"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD GERMAN"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD HEBREW"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD HK_TW_TC"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD HUNGARIAN"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD ICELAND"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD INDIA EN"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD INDIA LOC"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD ITALIAN"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD JAPANESE"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD KOREAN"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD LA_SP"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD LITHUANIAN"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD NORDICS"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD NORWAY"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD POLISH"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD PORT"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD ROMANIAN"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD RUSSIAN"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD SERBIAN"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD SLOVAK"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD SLOVENIAN"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD SPANISH"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD SWE_FIN"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD SWISS"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD THAI"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD UK_EN"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD US_EN"
"30ATCTO1WW","EPKYB","USB FULL KEYBOARD US_EU"
"30ATCTO1WW","EPKYB","USB SLIM F5 058_CA_FR"
"30ATCTO1WW","EPKYB","USB SLIM F5 179_TUR"
"30ATCTO1WW","EPKYB","USB SLIM F5 319_GREEK"
"30ATCTO1WW","EPKYB","USB SLIM F5 440_TUR"
"30ATCTO1WW","EPKYB","USB SLIM F5 445_CA_FR"
"30ATCTO1WW","EPKYB","USB SLIM F5 459_GREEK"
"30ATCTO1WW","EPKYB","USB SLIM F5 470_ARABIC"
"30ATCTO1WW","EPKYB","USB SLIM F5 ARA_FR"
"30ATCTO1WW","EPKYB","USB SLIM F5 ARABIC"
"30ATCTO1WW","EPKYB","USB SLIM F5 BEL_FR"
"30ATCTO1WW","EPKYB","USB SLIM F5 BEL_UK"
"30ATCTO1WW","EPKYB","USB SLIM F5 BR_POR"
"30ATCTO1WW","EPKYB","USB SLIM F5 BULGARIAN"
"30ATCTO1WW","EPKYB","USB SLIM F5 CZECH"
"30ATCTO1WW","EPKYB","USB SLIM F5 DANISH"
"30ATCTO1WW","EPKYB","USB SLIM F5 DUTCH"
"30ATCTO1WW","EPKYB","USB SLIM F5 ESTONIAN"
"30ATCTO1WW","EPKYB","USB SLIM F5 FRENCH"
"30ATCTO1WW","EPKYB","USB SLIM F5 GERMAN"
"30ATCTO1WW","EPKYB","USB SLIM F5 HEBREW"
"30ATCTO1WW","EPKYB","USB SLIM F5 HK_TW_TC"
"30ATCTO1WW","EPKYB","USB SLIM F5 HUNGARIAN"
"30ATCTO1WW","EPKYB","USB SLIM F5 ICELAND"
"30ATCTO1WW","EPKYB","USB SLIM F5 INDIA EN"
"30ATCTO1WW","EPKYB","USB SLIM F5 ITALIAN"
"30ATCTO1WW","EPKYB","USB SLIM F5 JAPANESE"
"30ATCTO1WW","EPKYB","USB SLIM F5 KOREAN"
"30ATCTO1WW","EPKYB","USB SLIM F5 LA_SP"
"30ATCTO1WW","EPKYB","USB SLIM F5 LITHUANIAN"
"30ATCTO1WW","EPKYB","USB SLIM F5 NORWAY"
"30ATCTO1WW","EPKYB","USB SLIM F5 POLISH"
"30ATCTO1WW","EPKYB","USB SLIM F5 PORT"
"30ATCTO1WW","EPKYB","USB SLIM F5 ROMANIAN"
"30ATCTO1WW","EPKYB","USB SLIM F5 RUSSIAN"
"30ATCTO1WW","EPKYB","USB SLIM F5 SERBIAN"
"30ATCTO1WW","EPKYB","USB SLIM F5 SLOVAK"
"30ATCTO1WW","EPKYB","USB SLIM F5 SLOVENIAN"
"30ATCTO1WW","EPKYB","USB SLIM F5 SPANISH"
"30ATCTO1WW","EPKYB","USB SLIM F5 SWE_FIN"
"30ATCTO1WW","EPKYB","USB SLIM F5 SWISS"
"30ATCTO1WW","EPKYB","USB SLIM F5 THAI"
"30ATCTO1WW","EPKYB","USB SLIM F5 UK_EN"
"30ATCTO1WW","EPKYB","USB SLIM F5 US_EN"
"30ATCTO1WW","EPKYB","USB SLIM F5 US_EU"
"30ATCTO1WW","EPKYB","USB SMARTCARD KBD BLK 179_TUR"
"30ATCTO1WW","EPKYB","USB SMARTCARD KBD BLK 253_ARA"
"30ATCTO1WW","EPKYB","USB SMARTCARD KBD BLK 440_TUR"
"30ATCTO1WW","EPKYB","USB SMARTCARD KBD BLK 446_ROM"
"30ATCTO1WW","EPKYB","USB SMARTCARD KBD BLK 470_ARA"
"30ATCTO1WW","EPKYB","USB SMARTCARD KBD BLK ARA_FR"
"30ATCTO1WW","EPKYB","USB SMARTCARD KBD BLK BEL_FR"
"30ATCTO1WW","EPKYB","USB SMARTCARD KBD BLK BEL_UK"
"30ATCTO1WW","EPKYB","USB SMARTCARD KBD BLK BR_POR"
"30ATCTO1WW","EPKYB","USB SMARTCARD KBD BLK CZECH"
"30ATCTO1WW","EPKYB","USB SMARTCARD KBD BLK DANISH"
"30ATCTO1WW","EPKYB","USB SMARTCARD KBD BLK DUTCH"
"30ATCTO1WW","EPKYB","USB SMARTCARD KBD BLK ESTONIAN"
"30ATCTO1WW","EPKYB","USB SMARTCARD KBD BLK FRENCH"
"30ATCTO1WW","EPKYB","USB SMARTCARD KBD BLK GERMAN"
"30ATCTO1WW","EPKYB","USB SMARTCARD KBD BLK HEBREW"
"30ATCTO1WW","EPKYB","USB SMARTCARD KBD BLK HK_TW_TC"
"30ATCTO1WW","EPKYB","USB SMARTCARD KBD BLK HUNGARY"
"30ATCTO1WW","EPKYB","USB SMARTCARD KBD BLK ICELAND"
"30ATCTO1WW","EPKYB","USB SMARTCARD KBD BLK INDIA_EN"
"30ATCTO1WW","EPKYB","USB SMARTCARD KBD BLK ITALIAN"
"30ATCTO1WW","EPKYB","USB SMARTCARD KBD BLK JAPANESE"
"30ATCTO1WW","EPKYB","USB SMARTCARD KBD BLK KOREAN"
"30ATCTO1WW","EPKYB","USB SMARTCARD KBD BLK LA_SP"
"30ATCTO1WW","EPKYB","USB SMARTCARD KBD BLK LITHUAN"
"30ATCTO1WW","EPKYB","USB SMARTCARD KBD BLK NORWAY"
"30ATCTO1WW","EPKYB","USB SMARTCARD KBD BLK POLISH"
"30ATCTO1WW","EPKYB","USB SMARTCARD KBD BLK PORT"
"30ATCTO1WW","EPKYB","USB SMARTCARD KBD BLK ROMANIAN"
"30ATCTO1WW","EPKYB","USB SMARTCARD KBD BLK RUSSIAN"
"30ATCTO1WW","EPKYB","USB SMARTCARD KBD BLK SERBIAN"
"30ATCTO1WW","EPKYB","USB SMARTCARD KBD BLK SLOVAK"
"30ATCTO1WW","EPKYB","USB SMARTCARD KBD BLK SPANISH"
"30ATCTO1WW","EPKYB","USB SMARTCARD KBD BLK SWE_FIN"
"30ATCTO1WW","EPKYB","USB SMARTCARD KBD BLK SWISS"
"30ATCTO1WW","EPKYB","USB SMARTCARD KBD BLK THAI"
"30ATCTO1WW","EPKYB","USB SMARTCARD KBD BLK UK_EN"
"30ATCTO1WW","EPKYB","USB SMARTCARD KBD BLK US_EN"
"30ATCTO1WW","EPKYB","USB SMARTCARD KBD BLK US_EU"
"30ATCTO1WW","EPKYB","USB SMARTCARDKBD BLK 058_CA_FR"
"30ATCTO1WW","EPKYB","USB SMARTCARDKBD BLK 319_GREEK"
"30ATCTO1WW","EPKYB","USB SMARTCARDKBD BLK 445_CA_FR"
"30ATCTO1WW","EPKYB","USB SMARTCARDKBD BLK 459_GREEK"
"30ATCTO1WW","EPKYB","USB SMARTCARDKBD BLK BULGARIAN"
"30ATCTO1WW","EPKYB","USB SMARTCARDKBD BLK SLOVENIAN"
"30ATCTO1WW","EPKYB","USB_FULLSIZE_KAZAKHASTAN"
"30ATCTO1WW","EPKYBTYPE","NONE"
"30ATCTO1WW","EPKYBTYPE","PS2 PREFERRED PRO"
"30ATCTO1WW","EPKYBTYPE","SLIM USB"
"30ATCTO1WW","EPKYBTYPE","USB FINGERPRINT"
"30ATCTO1WW","EPKYBTYPE","USB PRO FULLSIZE"
"30ATCTO1WW","EPKYBTYPE","USB SMARTCARD BLACK"
"30ATCTO1WW","EPLINECORD","LINECORD_ANZ"
"30ATCTO1WW","EPLINECORD","LINECORD_AUSTRIA"
"30ATCTO1WW","EPLINECORD","LINECORD_BELGIUM"
"30ATCTO1WW","EPLINECORD","LINECORD_BRAZIL"
"30ATCTO1WW","EPLINECORD","LINECORD_CHINA"
"30ATCTO1WW","EPLINECORD","LINECORD_CROATIA"
"30ATCTO1WW","EPLINECORD","LINECORD_CZECHOSLOVAKIA"
"30ATCTO1WW","EPLINECORD","LINECORD_DENMARK"
"30ATCTO1WW","EPLINECORD","LINECORD_FINLAND"
"30ATCTO1WW","EPLINECORD","LINECORD_FRANCE"
"30ATCTO1WW","EPLINECORD","LINECORD_GERMAN"
"30ATCTO1WW","EPLINECORD","LINECORD_HK"
"30ATCTO1WW","EPLINECORD","LINECORD_HUNGARY"
"30ATCTO1WW","EPLINECORD","LINECORD_ID"
"30ATCTO1WW","EPLINECORD","LINECORD_INDIA"
"30ATCTO1WW","EPLINECORD","LINECORD_IRELAND"
"30ATCTO1WW","EPLINECORD","LINECORD_ISRAEL"
"30ATCTO1WW","EPLINECORD","LINECORD_ITALY"
"30ATCTO1WW","EPLINECORD","LINECORD_JAPANESE"
"30ATCTO1WW","EPLINECORD","LINECORD_KOREA"
"30ATCTO1WW","EPLINECORD","LINECORD_LA"
"30ATCTO1WW","EPLINECORD","LINECORD_MY"
"30ATCTO1WW","EPLINECORD","LINECORD_NETHERLANDS"
"30ATCTO1WW","EPLINECORD","LINECORD_NORDICS"
"30ATCTO1WW","EPLINECORD","LINECORD_NORWAY"
"30ATCTO1WW","EPLINECORD","LINECORD_POLAND"
"30ATCTO1WW","EPLINECORD","LINECORD_PORTUGAL"
"30ATCTO1WW","EPLINECORD","LINECORD_ROMANIA"
"30ATCTO1WW","EPLINECORD","LINECORD_SA"
"30ATCTO1WW","EPLINECORD","LINECORD_SPAIN"
"30ATCTO1WW","EPLINECORD","LINECORD_SWEDEN"
"30ATCTO1WW","EPLINECORD","LINECORD_SWITZERLAND"
"30ATCTO1WW","EPLINECORD","LINECORD_TAIWAN"
"30ATCTO1WW","EPLINECORD","LINECORD_UK"
"30ATCTO1WW","EPLINECORD","LINECORD_US"
"30ATCTO1WW","EPMEDIACARDREADER","29_IN_1 MEDIA CARD READER"
"30ATCTO1WW","EPMEDIACARDREADER","9_IN_1 MEDIA CARD READER"
"30ATCTO1WW","EPMEDIACARDREADER","MCR BLOCKER_NO INTEGRATED_MCR"
"30ATCTO1WW","EPMEMORY_QTY","1"
"30ATCTO1WW","EPMEMORY_QTY","2"
"30ATCTO1WW","EPMEMORY_QTY","3"
"30ATCTO1WW","EPMEMORY_QTY","4"
"30ATCTO1WW","EPMEMORY_SELECTION","16GB ECC 2133MHZ UDIMM"
"30ATCTO1WW","EPMEMORY_SELECTION","16GB NON_ECC 2133MHZ UDIMM"
"30ATCTO1WW","EPMEMORY_SELECTION","4GB NON_ECC 2133MHZ UDIMM"
"30ATCTO1WW","EPMEMORY_SELECTION","4GBECC1RX8 PC42133MHZ UDIMM"
"30ATCTO1WW","EPMEMORY_SELECTION","8GB ECC 2133MHZ UDIMM"
"30ATCTO1WW","EPMEMORY_SELECTION","8GB NON_ECC 2133MHZ UDIMM"
"30ATCTO1WW","EPMEMORY_SELECTION","NO_MEMORY SELECTED"
"30ATCTO1WW","EPMEMORY_VOLUME","12GB"
"30ATCTO1WW","EPMEMORY_VOLUME","16GB"
"30ATCTO1WW","EPMEMORY_VOLUME","24GB"
"30ATCTO1WW","EPMEMORY_VOLUME","32GB"
"30ATCTO1WW","EPMEMORY_VOLUME","48GB"
"30ATCTO1WW","EPMEMORY_VOLUME","4GB"
"30ATCTO1WW","EPMEMORY_VOLUME","64GB"
"30ATCTO1WW","EPMEMORY_VOLUME","8GB"
