"CHAR","CHARVALUE","LANGUAGE","DESC"
"EPKYB","USB_FINGERPRINT_CAN_FR058_W8DG","E","USB_FingerPrint_CAN_FR058_W8DG"
"EPKYB","USB_FINGERPRINT_CAN_FR445_W8DG","E","USB_FingerPrint_CAN_FR445_W8DG"
"EPKYB","USB_FINGERPRINT_CHINA_SC_W8DG","E","USB_FingerPrint_China_SC_W8DG"
"EPKYB","USB_FINGERPRINT_CZECH_W8DG","E","USB_FingerPrint_Czech_W8DG"
"EPKYB","USB_FINGERPRINT_DANISH_W8DG","E","USB_FingerPrint_Danish_W8DG"
"EPKYB","USB_FINGERPRINT_DUTCH_W8DG","E","USB_FingerPrint_Dutch_W8DG"
"EPKYB","USB_FINGERPRINT_FRENCH_W8DG","E","USB_FingerPrint_French_W8DG"
"EPKYB","USB_FINGERPRINT_GERMAN_W8DG","E","USB_FingerPrint_German_W8DG"
"EPKYB","USB_FINGERPRINT_GREEK319_W8DG","E","USB_FingerPrint_Greek 319_W8DG"
"EPKYB","USB_FINGERPRINT_GREEK459_W8DG","E","USB_FingerPrint_Greek 459_W8DG"
"EPKYB","USB_FINGERPRINT_HEBREW_W8DG","E","USB_FingerPrint_Hebrew_W8DG"
"EPKYB","USB_FINGERPRINT_HK_TW_TC_W8DG","E","USB_FingerPrint_HK_TW_TC_W8DG"
"EPKYB","USB_FINGERPRINT_HUNGARIAN_W8DG","E","USB_FingerPrint_Hungarian_W8DG"
"EPKYB","USB_FINGERPRINT_ICELAND_W8DG","E","USB_FingerPrint_Iceland_W8DG"
"EPKYB","USB_FINGERPRINT_ITALIA141_W8DG","E","USB_FingerPrint_Italia141_W8DG"
"EPKYB","USB_FINGERPRINT_JAPANESE_W8DG","E","USB_FingerPrint_Japanese_W8DG"
"EPKYB","USB_FINGERPRINT_KOREAN_W8DG","E","USB_FingerPrint_Korean_W8DG"
"EPKYB","USB_FINGERPRINT_LA_SPA_W8DG","E","USB_FingerPrint_LA_SPA_W8DG"
"EPKYB","USB_FINGERPRINT_NORWEGIAN_W8DG","E","USB_FingerPrint_Norwegian_W8DG"
"EPKYB","USB_FINGERPRINT_POLISH_W8DG","E","USB_FingerPrint_Polish_W8DG"
"EPKYB","USB_FINGERPRINT_PORTUGUES_W8DG","E","USB_FingerPrint_Portugues_W8DG"
"EPKYB","USB_FINGERPRINT_ROMANIAN_W8DG","E","USB_FingerPrint_Romanian_W8DG"
"EPKYB","USB_FINGERPRINT_RUSSIAN_W8DG","E","USB_FingerPrint_Russian_W8DG"
"EPKYB","USB_FINGERPRINT_SERBIAN_W8DG","E","USB_FingerPrint_Serbian_W8DG"
"EPKYB","USB_FINGERPRINT_SLOVAK_W8DG","E","USB_FingerPrint_Slovak_W8DG"
"EPKYB","USB_FINGERPRINT_SLOVENIAN_W8DG","E","USB_FingerPrint_Slovenian_W8DG"
"EPKYB","USB_FINGERPRINT_SPANISH_W8DG","E","USB_FingerPrint_Spanish_W8DG"
"EPKYB","USB_FINGERPRINT_SWE_FIN_W8DG","E","USB_FingerPrint_SWE_Fin_W8DG"
"EPKYB","USB_FINGERPRINT_SWISS_W8DG","E","USB_FingerPrint_Swiss_W8DG"
"EPKYB","USB_FINGERPRINT_THAI_W8DG","E","USB_FingerPrint_Thai_W8DG"
"EPKYB","USB_FINGERPRINT_TR179_W8DG","E","USB_FingerPrint_TR 179_W8DG"
"EPKYB","USB_FINGERPRINT_TR440_W8DG","E","USB_FingerPrint_TR 440_W8DG"
"EPKYB","USB_FINGERPRINT_UK_EN_W8DG","E","USB_FingerPrint_UK_EN_W8DG"
"EPKYB","USB_FINGERPRINT_US_EN_W8DG","E","USB_FingerPrint_US_EN_W8DG"
"EPKYB","USB_FINGERPRINT_US_EU_EN_W8DG","E","USB_FingerPrint_US_EU_EN_W8DG"
"EPKYB","USB_FP_KB_BK_058_FRA","E","USB FP KB BK 058 FRA"
"EPKYB","USB_FP_KB_BK_096_ROM","E","USB FP KB BK 096 ROM"
"EPKYB","USB_FP_KB_BK_179_TUR","E","USB FP KB BK 179 TUR"
"EPKYB","USB_FP_KB_BK_189_FRA","E","USB FP KB BK 189 FRA"
"EPKYB","USB_FP_KB_BK_253_ARA","E","USB FP KB BK 253 ARA"
"EPKYB","USB_FP_KB_BK_319_GRE","E","USB FP KB BK 319 GRE/UK"
"EPKYB","USB_FP_KB_BK_440_TUR","E","USB FP KB BK 440 TUR"
"EPKYB","USB_FP_KB_BK_445_FRA","E","USB FP KB BK 445 FRA"
"EPKYB","USB_FP_KB_BK_459_GRE","E","USB FP KB BK 459 GRE/US"
"EPKYB","USB_FP_KB_BK_ARA_FRA","E","USB FP KB BK ARA/FRA"
"EPKYB","USB_FP_KB_BK_BFR","E","USB FP KB BK BFR"
"EPKYB","USB_FP_KB_BK_BRL","E","USB FP KB BK BRL"
"EPKYB","USB_FP_KB_BK_BUK","E","USB FP KB BK BUK"
"EPKYB","USB_FP_KB_BK_BUL","E","USB FP KB BK BUL"
"EPKYB","USB_FP_KB_BK_CZE","E","USB FP KB BK CZE"
"EPKYB","USB_FP_KB_BK_DEN","E","USB FP KB BK DEN"
"EPKYB","USB_FP_KB_BK_ENG","E","USB FP KB BK ENG"
"EPKYB","USB_FP_KB_BK_EURO_ENG","E","USB FP KB BK Euro ENG"
"EPKYB","USB_FP_KB_BK_GER","E","USB FP KB BK GER"
"EPKYB","USB_FP_KB_BK_HBW","E","USB FP KB BK HBW"
"EPKYB","USB_FP_KB_BK_HK_TWN_TC","E","USB FP KB BK HK/TWN TC"
"EPKYB","USB_FP_KB_BK_HUN","E","USB FP KB BK HUN"
"EPKYB","USB_FP_KB_BK_ILD","E","USB FP KB BK ILD"
"EPKYB","USB_FP_KB_BK_ITA","E","USB FP KB BK ITA"
"EPKYB","USB_FP_KB_BK_JPN","E","USB FP KB BK JPN"
"EPKYB","USB_FP_KB_BK_KOR","E","USB FP KB BK KOR"
"EPKYB","USB_FP_KB_BK_LA_SPA","E","USB FP KB BK LA SPA"
"EPKYB","USB_FP_KB_BK_NLE","E","USB FP KB BK NLE"
"EPKYB","USB_FP_KB_BK_NOR","E","USB FP KB BK NOR"
"EPKYB","USB_FP_KB_BK_NORDIC","E","USB FP KB BK Nordic"
"EPKYB","USB_FP_KB_BK_POL","E","USB FP KB BK POL"
"EPKYB","USB_FP_KB_BK_POR","E","USB FP KB BK POR"
"EPKYB","USB_FP_KB_BK_RUS","E","USB FP KB BK RUS"
"EPKYB","USB_FP_KB_BK_SER","E","USB FP KB BK SER"
"EPKYB","USB_FP_KB_BK_SLK","E","USB FP KB BK SLK"
"EPKYB","USB_FP_KB_BK_SLV","E","USB FP KB BK SLV"
"EPKYB","USB_FP_KB_BK_SPA","E","USB FP KB BK SPA"
"EPKYB","USB_FP_KB_BK_SWE","E","USB FP KB BK SWE"
"EPKYB","USB_FP_KB_BK_SWS","E","USB FP KB BK SWS"
"EPKYB","USB_FP_KB_BK_THAI","E","USB FP KB BK THAI"
"EPKYB","USB_FP_KB_BK_UKE","E","USB FP KB BK UKE"
"EPKYB","USB_FULLSIZE_KAZAKHASTAN","E","USB_FULLSIZE_KAZAKHASTAN"
"EPKYB","USB_SLIM F5 W8.1 HK_TW_TC","E","USB_SLIM F5 W8.1 HK_TW_TC"
"EPKYB","USB_SLIM F5 W8.1 INDIA EN","E","USB_SLIM F5 W8.1 India EN"
"EPKYB","USB_SLIM F5 W8.1 NORDICS","E","USB_SLIM F5 W8.1 Nordics"
"EPKYB","USB_SLIM_F5_ARABIC_253_W8DG","E","USB_Slim F5_Arabic 253_W8DG"
"EPKYB","USB_SLIM_F5_ARABIC_FRENCH_W8DG","E","USB_Slim F5_Arabic_French_W8DG"
"EPKYB","USB_SLIM_F5_ARABIC470_W8DG","E","USB_Slim F5_Arabic470_W8DG"
"EPKYB","USB_SLIM_F5_BEL_FRENCH_W8DG","E","USB_Slim F5_Bel_French_W8DG"
"EPKYB","USB_SLIM_F5_BELGIUM_UK_W8DG","E","USB_Slim F5_Belgium_UK_W8DG"
"EPKYB","USB_SLIM_F5_BR_PORTUGUESE_W8DG","E","USB_Slim F5_BR_Portuguese_W8DG"
"EPKYB","USB_SLIM_F5_BULGARIAN_W8DG","E","USB_Slim F5_Bulgarian_W8DG"
"EPKYB","USB_SLIM_F5_CANADA_FR058_W8DG","E","USB_Slim F5_Canada_FR 058_W8DG"
"EPKYB","USB_SLIM_F5_CANADA_FR445_W8DG","E","USB_Slim F5_Canada_FR 445_W8DG"
"EPKYB","USB_SLIM_F5_CZECH_W8DG","E","USB_Slim F5_Czech_W8DG"
"EPKYB","USB_SLIM_F5_DANISH_W8DG","E","USB_Slim F5_Danish_W8DG"
"EPKYB","USB_SLIM_F5_DUTCH_W8DG","E","USB_Slim F5_Dutch_W8DG"
"EPKYB","USB_SLIM_F5_ESTONIAN_W8DG","E","USB_Slim F5_Estonian_W8DG"
"EPKYB","USB_SLIM_F5_FRENCH_W8DG","E","USB_Slim F5_French_W8DG"
"EPKYB","USB_SLIM_F5_GERMAN_W8DG","E","USB_Slim F5_German_W8DG"
"EPKYB","USB_SLIM_F5_GREEK319_W8DG","E","USB_Slim F5_Greek 319_W8DG"
"EPKYB","USB_SLIM_F5_GREEK459_W8DG","E","USB_Slim F5_Greek 459_W8DG"
"EPKYB","USB_SLIM_F5_HEBREW_W8DG","E","USB_Slim F5_Hebrew_W8DG"
"EPKYB","USB_SLIM_F5_HK_TW_TC_W8DG","E","USB_Slim F5_HK_TW_TC_W8DG"
"EPKYB","USB_SLIM_F5_HUNGARIAN_W8DG","E","USB_Slim F5_Hungarian_W8DG"
"EPKYB","USB_SLIM_F5_ICELAND_W8DG","E","USB_Slim F5_Iceland_W8DG"
"EPKYB","USB_SLIM_F5_INDIA_EN_W8DG","E","USB_Slim F5_India_EN_W8DG"
"EPKYB","USB_SLIM_F5_ITALIAN141_W8DG","E","USB_Slim F5_Italian 141_W8DG"
"EPKYB","USB_SLIM_F5_JAPANESE_W8DG","E","USB_Slim F5_Japanese_W8DG"
"EPKYB","USB_SLIM_F5_KOREAN_W8DG","E","USB_Slim F5_Korean_W8DG"
"EPKYB","USB_SLIM_F5_LA_SPANISH_W8DG","E","USB_Slim F5_LA_Spanish_W8DG"
"EPKYB","USB_SLIM_F5_LITHUANIAN_W8DG","E","USB_Slim F5_Lithuanian_W8DG"
"EPKYB","USB_SLIM_F5_NORDICS_W8DG","E","USB_Slim F5_Nordics_W8DG"
"EPKYB","USB_SLIM_F5_NORWEGIAN_W8DG","E","USB_Slim F5_Norwegian_W8DG"
"EPKYB","USB_SLIM_F5_POLISH_W8DG","E","USB_Slim F5_Polish_W8DG"
"EPKYB","USB_SLIM_F5_PORTUGUESE_W8DG","E","USB_Slim F5_Portuguese_W8DG"
"EPKYB","USB_SLIM_F5_ROMANIAN_W8DG","E","USB_Slim F5_Romanian_W8DG"
"EPKYB","USB_SLIM_F5_RUSSIAN_W8DG","E","USB_Slim F5_Russian_W8DG"
"EPKYB","USB_SLIM_F5_SERBIAN_W8DG","E","USB_Slim F5_Serbian_W8DG"
"EPKYB","USB_SLIM_F5_SLOVAK_W8DG","E","USB_Slim F5_Slovak_W8DG"
"EPKYB","USB_SLIM_F5_SLOVENIAN_W8DG","E","USB_Slim F5_Slovenian_W8DG"
"EPKYB","USB_SLIM_F5_SPANISH_W8DG","E","USB_Slim F5_Spanish_W8DG"
"EPKYB","USB_SLIM_F5_SWEDISH_FIN_W8DG","E","USB_Slim F5_Swedish_Fin_W8DG"
"EPKYB","USB_SLIM_F5_SWISS_W8DG","E","USB_Slim F5_Swiss_W8DG"
"EPKYB","USB_SLIM_F5_THAI_W8DG","E","USB_Slim F5_Thai_W8DG"
"EPKYB","USB_SLIM_F5_TURKISH179_W8DG","E","USB_Slim F5_Turkish 179_W8DG"
"EPKYB","USB_SLIM_F5_TURKISH440_W8DG","E","USB_Slim F5_Turkish 440_W8DG"
"EPKYB","USB_SLIM_F5_UK_ENGLISH_W8DG","E","USB_Slim F5_UK_English_W8DG"
"EPKYB","USB_SLIM_F5_US_EN_W8DG","E","USB_Slim F5_US_EN_W8DG"
"EPKYB","USB_SLIM_F5_US_EU_ENGLISH_W8DG","E","USB_Slim F5_US_EU_English_W8DG"
"EPKYB","USB_SMARTCARD_KB_BK_058_FRA","E","USB Smartcard KB BK 058 FRA"
"EPKYB","USB_SMARTCARD_KB_BK_179_TUR","E","USB Smartcard KB BK 179 TUR"
"EPKYB","USB_SMARTCARD_KB_BK_253_ARA","E","USB Smartcard KB BK 253 ARA"
"EPKYB","USB_SMARTCARD_KB_BK_319_GRE","E","USB Smartcard KB BK 319 GRE"
"EPKYB","USB_SMARTCARD_KB_BK_319_GRE_UK","E","USB Smartcard KB BK 319 GRE/UK"
"EPKYB","USB_SMARTCARD_KB_BK_440_TUR","E","USB Smartcard KB BK 440 TUR"
"EPKYB","USB_SMARTCARD_KB_BK_445_FRA","E","USB Smartcard KB BK 445 FRA"
"EPKYB","USB_SMARTCARD_KB_BK_446_ROM","E","USB Smartcard KB BK 446 ROM"
"EPKYB","USB_SMARTCARD_KB_BK_459_GRE_US","E","USB Smartcard KB BK 459 GRE/US"
"EPKYB","USB_SMARTCARD_KB_BK_470_ARA","E","USB Smartcard KB BK 470 ARA"
"EPKYB","USB_SMARTCARD_KB_BK_ARA_FRA","E","USB Smartcard KB BK ARA/FRA"
"EPKYB","USB_SMARTCARD_KB_BK_BEL_ENG","E","USB Smartcard KB BK BEL ENG"
"EPKYB","USB_SMARTCARD_KB_BK_BEL_FRA","E","USB Smartcard KB BK BEL FRA"
"EPKYB","USB_SMARTCARD_KB_BK_BRL","E","USB Smartcard KB BK BRL"
"EPKYB","USB_SMARTCARD_KB_BK_BUL","E","USB Smartcard KB BK BUL"
"EPKYB","USB_SMARTCARD_KB_BK_CZE","E","USB Smartcard KB BK CZE"
"EPKYB","USB_SMARTCARD_KB_BK_DEN","E","USB Smartcard KB BK DEN"
"EPKYB","USB_SMARTCARD_KB_BK_ENG","E","USB Smartcard KB BK ENG"
"EPKYB","USB_SMARTCARD_KB_BK_EST","E","USB Smartcard KB BK EST"
"EPKYB","USB_SMARTCARD_KB_BK_EURO_ENG","E","USB Smartcard KB BK Euro ENG"
"EPKYB","USB_SMARTCARD_KB_BK_FRA","E","USB Smartcard KB BK FRA"
"EPKYB","USB_SMARTCARD_KB_BK_GER","E","USB Smartcard KB BK GER"
"EPKYB","USB_SMARTCARD_KB_BK_HBW","E","USB Smartcard KB BK HBW"
"EPKYB","USB_SMARTCARD_KB_BK_HUN","E","USB Smartcard KB BK HUN"
"EPKYB","USB_SMARTCARD_KB_BK_ILD","E","USB Smartcard KB BK ILD"
"EPKYB","USB_SMARTCARD_KB_BK_IND_ENG","E","USB Smartcard KB BK IND ENG"
"EPKYB","USB_SMARTCARD_KB_BK_ITA","E","USB Smartcard KB BK ITA"
"EPKYB","USB_SMARTCARD_KB_BK_JPN","E","USB Smartcard KB BK JPN"
"EPKYB","USB_SMARTCARD_KB_BK_KOR","E","USB Smartcard KB BK KOR"
"EPKYB","USB_SMARTCARD_KB_BK_LA_SPA","E","USB Smartcard KB BK LA SPA"
"EPKYB","USB_SMARTCARD_KB_BK_LIT","E","USB Smartcard KB BK LIT"
"EPKYB","USB_SMARTCARD_KB_BK_NLE","E","USB Smartcard KB BK NLE"
"EPKYB","USB_SMARTCARD_KB_BK_NOR","E","USB Smartcard KB BK NOR"
"EPKYB","USB_SMARTCARD_KB_BK_POL","E","USB Smartcard KB BK POL"
"EPKYB","USB_SMARTCARD_KB_BK_POR","E","USB Smartcard KB BK POR"
"EPKYB","USB_SMARTCARD_KB_BK_ROM","E","USB Smartcard KB BK ROM"
"EPKYB","USB_SMARTCARD_KB_BK_RUS","E","USB Smartcard KB BK RUS"
"EPKYB","USB_SMARTCARD_KB_BK_SER","E","USB Smartcard KB BK SER"
"EPKYB","USB_SMARTCARD_KB_BK_SLK","E","USB Smartcard KB BK SLK"
"EPKYB","USB_SMARTCARD_KB_BK_SLV","E","USB Smartcard KB BK SLV"
"EPKYB","USB_SMARTCARD_KB_BK_SPA","E","USB Smartcard KB BK SPA"
"EPKYB","USB_SMARTCARD_KB_BK_SWE","E","USB Smartcard KB BK SWE"
"EPKYB","USB_SMARTCARD_KB_BK_SWS","E","USB Smartcard KB BK SWS"
"EPKYB","USB_SMARTCARD_KB_BK_TC_ENG","E","USB Smartcard KB BK TC/ENG"
"EPKYB","USB_SMARTCARD_KB_BK_THAI","E","USB Smartcard KB BK THAI"
"EPKYB","USB_SMARTCARD_KB_BK_UKE","E","USB Smartcard KB BK UKE"
"EPKYB","USB_TRADITIONAL_KBD_058_CA_FR","E","USB Traditional KBD 058_CA_FR"
"EPKYB","USB_TRADITIONAL_KBD_179_TUR","E","USB Traditional KBD 179_TUR"
"EPKYB","USB_TRADITIONAL_KBD_253_ARABIC","E","USB Traditional KBD 253_ARABIC"
"EPKYB","USB_TRADITIONAL_KBD_319_GREEK","E","USB Traditional KBD 319_GREEK"
"EPKYB","USB_TRADITIONAL_KBD_440_TUR","E","USB Traditional KBD 440_TUR"
"EPKYB","USB_TRADITIONAL_KBD_445_CA_FR","E","USB Traditional KBD 445_CA_FR"
"EPKYB","USB_TRADITIONAL_KBD_459_GREEK","E","USB Traditional KBD 459_GREEK"
"EPKYB","USB_TRADITIONAL_KBD_470_ARABIC","E","USB Traditional KBD 470_ARABIC"
"EPKYB","USB_TRADITIONAL_KBD_ARA_FR","E","USB Traditional KBD ARA_FR"
"EPKYB","USB_TRADITIONAL_KBD_BEL_FR","E","USB Traditional KBD BEL_FR"
"EPKYB","USB_TRADITIONAL_KBD_BEL_UK","E","USB Traditional KBD BEL_UK"
"EPKYB","USB_TRADITIONAL_KBD_BR_POR","E","USB Traditional KBD BR_POR"
"EPKYB","USB_TRADITIONAL_KBD_BULGARIAN","E","USB Traditional KBD Bulgarian"
"EPKYB","USB_TRADITIONAL_KBD_CZECH","E","USB Traditional KBD Czech"
"EPKYB","USB_TRADITIONAL_KBD_DANISH","E","USB Traditional KBD Danish"
"EPKYB","USB_TRADITIONAL_KBD_DUTCH","E","USB Traditional KBD Dutch"
"EPKYB","USB_TRADITIONAL_KBD_ESTONIAN","E","USB Traditional KBD Estonian"
"EPKYB","USB_TRADITIONAL_KBD_FRENCH","E","USB Traditional KBD French"
"EPKYB","USB_TRADITIONAL_KBD_GERMAN","E","USB Traditional KBD German"
"EPKYB","USB_TRADITIONAL_KBD_HEBREW","E","USB Traditional KBD Hebrew"
"EPKYB","USB_TRADITIONAL_KBD_HK_TW_TC","E","USB Traditional KBD HK_TW_TC"
"EPKYB","USB_TRADITIONAL_KBD_HUNGARIAN","E","USB Traditional KBD Hungarian"
"EPKYB","USB_TRADITIONAL_KBD_ICELAND","E","USB Traditional KBD ICELAND"
"EPKYB","USB_TRADITIONAL_KBD_INDIA_EN","E","USB Traditional KBD India EN"
"EPKYB","USB_TRADITIONAL_KBD_INDIA_LOC","E","USB Traditional KBD India Loc"
"EPKYB","USB_TRADITIONAL_KBD_ITALIAN","E","USB Traditional KBD Italian"
"EPKYB","USB_TRADITIONAL_KBD_JAPANESE","E","USB Traditional KBD Japanese"
"EPKYB","USB_TRADITIONAL_KBD_KOREAN","E","USB Traditional KBD Korean"
"EPKYB","USB_TRADITIONAL_KBD_LA_SP","E","USB Traditional KBD LA_SP"
"EPKYB","USB_TRADITIONAL_KBD_LITHUANIAN","E","USB Traditional KBD Lithuanian"
"EPKYB","USB_TRADITIONAL_KBD_NORDICS","E","USB Traditional KBD Nordics"
"EPKYB","USB_TRADITIONAL_KBD_NORWAY","E","USB Traditional KBD NORWAY"
"EPKYB","USB_TRADITIONAL_KBD_POLISH","E","USB Traditional KBD Polish"
"EPKYB","USB_TRADITIONAL_KBD_PORT","E","USB Traditional KBD PORT"
"EPKYB","USB_TRADITIONAL_KBD_ROMANIAN","E","USB Traditional KBD Romanian"
"EPKYB","USB_TRADITIONAL_KBD_RUSSIAN","E","USB Traditional KBD Russian"
"EPKYB","USB_TRADITIONAL_KBD_SERBIAN","E","USB Traditional KBD SERBIAN"
"EPKYB","USB_TRADITIONAL_KBD_SLOVAK","E","USB Traditional KBD SLOVAK"
"EPKYB","USB_TRADITIONAL_KBD_SLOVENIAN","E","USB Traditional KBD SLOVENIAN"
"EPKYB","USB_TRADITIONAL_KBD_SPANISH","E","USB Traditional KBD Spanish"
"EPKYB","USB_TRADITIONAL_KBD_SWE_FIN","E","USB Traditional KBD SWE_FIN"
"EPKYB","USB_TRADITIONAL_KBD_SWISS","E","USB Traditional KBD Swiss"
"EPKYB","USB_TRADITIONAL_KBD_THAI","E","USB Traditional KBD Thai"
"EPKYB","USB_TRADITIONAL_KBD_UK_EN","E","USB Traditional KBD UK_EN"
"EPKYB","USB_TRADITIONAL_KBD_US_EN","E","USB Traditional KBD US_EN"
"EPKYB","USB_TRADITIONAL_KBD_US_EU","E","USB Traditional KBD US_EU"
"EPKYB","USB_TRADITIONALKBD_KAZAKHASTAN","E","USB TraditionalKBD_KAZAKHASTAN"
"EPKYB","USB_TRDTNL_KB_BK_058_FRA","E","USB TRDTNL KB BK 058 FRA"
"EPKYB","USB_TRDTNL_KB_BK_179_TUR","E","USB TRDTNL KB BK 179 TUR"
"EPKYB","USB_TRDTNL_KB_BK_189_FRA","E","USB TRDTNL KB BK 189 FRA"
"EPKYB","USB_TRDTNL_KB_BK_253_ARA","E","USB TRDTNL KB BK 253 ARA"
"EPKYB","USB_TRDTNL_KB_BK_319_GRE","E","USB TRDTNL KB BK 319 GRE"
"EPKYB","USB_TRDTNL_KB_BK_319_GRE_UK","E","USB TRDTNL KB BK 319 GRE/UK"
"EPKYB","USB_TRDTNL_KB_BK_440_TUR","E","USB TRDTNL KB BK 440 TUR"
"EPKYB","USB_TRDTNL_KB_BK_445_FRA","E","USB TRDTNL KB BK 445 FRA"
"EPKYB","USB_TRDTNL_KB_BK_459_GRE_US","E","USB TRDTNL KB BK 459 GRE/US"
"EPKYB","USB_TRDTNL_KB_BK_470_ARA","E","USB TRDTNL KB BK 470 ARA"
"EPKYB","USB_TRDTNL_KB_BK_ARA_FRA","E","USB TRDTNL KB BK ARA/FRA"
"EPKYB","USB_TRDTNL_KB_BK_BEL_ENG","E","USB TRDTNL KB BK BEL ENG"
"EPKYB","USB_TRDTNL_KB_BK_BEL_FRA","E","USB TRDTNL KB BK BEL FRA"
"EPKYB","USB_TRDTNL_KB_BK_BRL","E","USB TRDTNL KB BK BRL"
"EPKYB","USB_TRDTNL_KB_BK_BUL","E","USB TRDTNL KB BK BUL"
"EPKYB","USB_TRDTNL_KB_BK_CZE","E","USB TRDTNL KB BK CZE"
"EPKYB","USB_TRDTNL_KB_BK_DEN","E","USB TRDTNL KB BK DEN"
"EPKYB","USB_TRDTNL_KB_BK_ENG","E","USB TRDTNL KB BK ENG"
"EPKYB","USB_TRDTNL_KB_BK_EST","E","USB TRDTNL KB BK EST"
"EPKYB","USB_TRDTNL_KB_BK_EURO_ENG","E","USB TRDTNL KB BK EURO ENG"
"EPKYB","USB_TRDTNL_KB_BK_GER","E","USB TRDTNL KB BK GER"
"EPKYB","USB_TRDTNL_KB_BK_HBW","E","USB TRDTNL KB BK HBW"
"EPKYB","USB_TRDTNL_KB_BK_HUN","E","USB TRDTNL KB BK HUN"
"EPKYB","USB_TRDTNL_KB_BK_ILD","E","USB TRDTNL KB BK ILD"
"EPKYB","USB_TRDTNL_KB_BK_IND_ENG","E","USB TRDTNL KB BK IND ENG"
"EPKYB","USB_TRDTNL_KB_BK_IND_LOCAL","E","USB TRDTNL KB BK IND Local"
"EPKYB","USB_TRDTNL_KB_BK_ITA","E","USB TRDTNL KB BK ITA"
"EPKYB","USB_TRDTNL_KB_BK_JPN","E","USB TRDTNL KB BK JPN"
"EPKYB","USB_TRDTNL_KB_BK_KAZ","E","USB TRDTNL KB BK KAZ"
"EPKYB","USB_TRDTNL_KB_BK_KOR","E","USB TRDTNL KB BK KOR"
"EPKYB","USB_TRDTNL_KB_BK_LA_SPA","E","USB TRDTNL KB BK LA SPA"
"EPKYB","USB_TRDTNL_KB_BK_LIT","E","USB TRDTNL KB BK LIT"
"EPKYB","USB_TRDTNL_KB_BK_NLE","E","USB TRDTNL KB BK NLE"
"EPKYB","USB_TRDTNL_KB_BK_NOR","E","USB TRDTNL KB BK NOR"
"EPKYB","USB_TRDTNL_KB_BK_NORDIC","E","USB TRDTNL KB BK NORDIC"
"EPKYB","USB_TRDTNL_KB_BK_POL","E","USB TRDTNL KB BK POL"
"EPKYB","USB_TRDTNL_KB_BK_POR","E","USB TRDTNL KB BK POR"
"EPKYB","USB_TRDTNL_KB_BK_ROM","E","USB TRDTNL KB BK ROM"
"EPKYB","USB_TRDTNL_KB_BK_RUS","E","USB TRDTNL KB BK RUS"
"EPKYB","USB_TRDTNL_KB_BK_SER","E","USB TRDTNL KB BK SER"
"EPKYB","USB_TRDTNL_KB_BK_SLK","E","USB TRDTNL KB BK SLK"
"EPKYB","USB_TRDTNL_KB_BK_SLV","E","USB TRDTNL KB BK SLV"
"EPKYB","USB_TRDTNL_KB_BK_SPA","E","USB TRDTNL KB BK SPA"
"EPKYB","USB_TRDTNL_KB_BK_SWE","E","USB TRDTNL KB BK SWE"
"EPKYB","USB_TRDTNL_KB_BK_SWS","E","USB TRDTNL KB BK SWS"
"EPKYB","USB_TRDTNL_KB_BK_TC_ENG","E","USB TRDTNL KB BK TC/ENG"
"EPKYB","USB_TRDTNL_KB_BK_THAI","E","USB TRDTNL KB BK THAI"
"EPKYB","USB_TRDTNL_KB_BK_UKE","E","USB TRDTNL KB BK UKE"
"EPKYBTYPE","NONE","E","NONE"
"EPKYBTYPE","PS2 PREFERRED PRO","E","PS2 Preferred Pro"
"EPKYBTYPE","PS2 PREFERRED PRO WIN8","E","PS2 Preferred Pro Win8"
"EPKYBTYPE","SLIM F5 USB WIN8.1","E","SLIM F5 USB WIN8.1"
"EPKYBTYPE","SLIM USB","E","Slim USB"
"EPKYBTYPE","SLIM USB WIN8","E","Slim USB Win8"
"EPKYBTYPE","SLIM USB WIN8 DG","E","Slim USB Win8 DG"
"EPKYBTYPE","USB CALLIOPE BLACK","E","USB Calliope Black"
"EPKYBTYPE","USB FINGERPRINT","E","USB FingerPrint"
"EPKYBTYPE","USB FINGERPRINT WIN10","E","USB FingerPrint Win10"
"EPKYBTYPE","USB FINGERPRINT WIN8","E","USB FingerPrint Win8"
"EPKYBTYPE","USB FINGERPRINT WIN8 DG","E","USB FingerPrint Win8 DG"
"EPKYBTYPE","USB FINGERPRINT WIN8.1","E","USB FINGERPRINT WIN8.1"
"EPKYBTYPE","USB PRO FULLSIZE","E","USB Pro Fullsize"
"EPKYBTYPE","USB PRO FULLSIZE WIN8","E","USB Pro Fullsize Win8"
"EPKYBTYPE","USB SMARTCARD BLACK","E","USB Smartcard Black"
"EPKYBTYPE","USB TRADITIONAL BLACK","E","USB Traditional Black"
"EPLINECORD","LINECORD_ANZ","E","LineCord_ANZ"
"EPLINECORD","LINECORD_AUSTRIA","E","LineCord_Austria"
"EPLINECORD","LINECORD_BELGIUM","E","LineCord_Belgium"
"EPLINECORD","LINECORD_BRAZIL","E","LineCord_Brazil"
"EPLINECORD","LINECORD_CHINA","E","LineCord_China"
"EPLINECORD","LINECORD_CROATIA","E","LineCord_Croatia"
"EPLINECORD","LINECORD_CZECHOSLOVAKIA","E","LineCord_CzechoSlovakia"
"EPLINECORD","LINECORD_DENMARK","E","LineCord_Denmark"
"EPLINECORD","LINECORD_FINLAND","E","LineCord_FINLAND"
"EPLINECORD","LINECORD_FRANCE","E","LineCord_France"
"EPLINECORD","LINECORD_GERMAN","E","LineCord_German"
